Program, Homo
Version, 2.0
Input file,../../work/4_mask/Mask.fst
Characters,Recoded amino acids (AGPST|DENQ|HKR|MIVL|WFY|C) [D6]
Sequences,63

Taxon 1,Taxon 2,Bowker,df,p,defs,dems,dcfs,Sites
Norovirus_GIV.1b,Norovirus_GV.1b,11.2103,14,0.669444,0.00960001,0.00790996,0.894837,1538
Norovirus_GIV.1b,Norovirus_GV.1c,10.5932,14,0.717659,0.0100937,0.011631,0.869859,1538
Norovirus_GIV.1b,Norovirus_GV.1d,11.2838,15,0.732232,0.0120786,0.0135588,0.867324,1540
Norovirus_GIV.1b,Norovirus_GV.1e,9.52135,15,0.84872,0.00958755,0.0103489,0.796716,1540
Norovirus_GIV.1b,Norovirus_GV.1f,9.57662,15,0.845493,0.0103081,0.0117602,0.799025,1540
Norovirus_GIV.1b,Norovirus_GV.1g,9.57662,15,0.845493,0.0103081,0.0117602,0.799025,1540
Norovirus_GIV.1b,Norovirus_GV.1h,9.11705,15,0.871318,0.0102053,0.0123888,0.779618,1540
Norovirus_GIV.1b,Norovirus_GV.1i,8.90399,15,0.882484,0.00958755,0.0110961,0.770454,1540
Norovirus_GIV.1b,Norovirus_GV.1j,8.90399,15,0.882484,0.00958755,0.0110961,0.770454,1540
Norovirus_GIV.1b,Norovirus_GVI.1a,20.0015,13,0.0951724,0.0122691,0.0151731,1.24039,1540
Norovirus_GIV.1b,Norovirus_GVI.1b,13.0382,14,0.52352,0.00834106,0.00997551,0.965038,1540
Norovirus_GIV.1b,Norovirus_GVI.1c,18.9427,14,0.167149,0.0131002,0.0175925,1.16321,1540
Norovirus_GIV.1b,Norovirus_GVI.1d,12.0721,14,0.600514,0.00797935,0.0091832,0.928597,1540
Norovirus_GIV.1b,Norovirus_GVI.1e,12.0721,14,0.600514,0.00797935,0.0091832,0.928597,1540
Norovirus_GIV.1b,Norovirus_GVI.1f,20.0015,13,0.0951724,0.0122691,0.0151731,1.24039,1540
Norovirus_GIV.1b,Norovirus_GVI.1g,17.0401,14,0.254047,0.0108463,0.0144617,1.10325,1540
Norovirus_GIV.1b,Norovirus_GVI.1h,18.9427,14,0.167149,0.0131002,0.0175925,1.16321,1540
Norovirus_GIV.1b,Norovirus_GVI.1i,12.2189,14,0.588727,0.00795289,0.0115065,0.934227,1540
Norovirus_GIV.1b,Norovirus_GVI.1j,12.2189,14,0.588727,0.00795289,0.0115065,0.934227,1540
Norovirus_GIV.1b,Norovirus_GVII.1a,23.4922,15,0.0742345,0.0125224,0.0185302,1.25146,1534
Norovirus_GIV.1b,Norovirus_GVIII.1a,14.7584,14,0.394869,0.0127742,0.0163244,1.02673,1540
Norovirus_GIV.1b,Norwalk-like_virus,12.8848,14,0.535617,0.0112471,0.0167326,0.959344,1540
Norovirus_GIV.1c,Norovirus_GIV.1d,26.4735,15,0.0333311,0.0132406,0.0194167,1.32849,1533
Norovirus_GIV.1c,Norovirus_GIV.1e,26.9393,15,0.0292352,0.0131622,0.0240772,1.34013,1544
Norovirus_GIV.1c,Norovirus_GIV.1f,28.1457,15,0.0206744,0.013018,0.0236554,1.36981,1544
Norovirus_GIV.1c,Norovirus_GIV.1g,28.9631,15,0.0162615,0.0134927,0.0238673,1.38956,1544
Norovirus_GIV.1c,Norovirus_GIV.1h,26.9393,15,0.0292352,0.0131622,0.0240772,1.34013,1544
Norovirus_GIV.1c,Norovirus_GIV.1i,27.563,15,0.0244701,0.0121341,0.0226406,1.35556,1544
Norovirus_GIV.1c,Norovirus_GIV.1j,27.6903,15,0.0235903,0.0123227,0.0225292,1.35868,1544
Norovirus_GIV.1c,Norovirus_GV.1a,25.9736,15,0.0383008,0.012642,0.0196234,1.31589,1544
Norovirus_GIV.1c,Norovirus_GV.1b,20.2139,14,0.12354,0.012807,0.0171334,1.2016,1542
Norovirus_GIV.1c,Norovirus_GV.1c,18.0564,14,0.204224,0.0117807,0.0171088,1.13567,1542
Norovirus_GIV.1c,Norovirus_GV.1d,24.1572,14,0.043858,0.0136626,0.0191473,1.31359,1544
Norovirus_GIV.1c,Norovirus_GV.1e,23.6304,15,0.0716414,0.0121686,0.0179721,1.25513,1544
Norovirus_GIV.1c,Norovirus_GV.1f,24.7839,15,0.0529224,0.0125754,0.0185238,1.2854,1544
Norovirus_GIV.1c,Norovirus_GV.1g,24.795,15,0.0527645,0.0125754,0.0185238,1.28569,1544
Norovirus_GIV.1c,Norovirus_GV.1h,25.9736,15,0.0383008,0.012642,0.0196234,1.31589,1544
Norovirus_GIV.1c,Norovirus_GV.1i,24.2721,15,0.060615,0.0121168,0.0188381,1.27206,1544
Norovirus_GIV.1c,Norovirus_GV.1j,24.2721,15,0.060615,0.0121168,0.0188381,1.27206,1544
Norovirus_GIV.1c,Norovirus_GVI.1a,27.3972,15,0.0256617,0.0138456,0.0238848,1.35147,1544
Norovirus_GIV.1c,Norovirus_GVI.1b,27.9751,15,0.0217256,0.0115677,0.0228985,1.36565,1544
Norovirus_GIV.1c,Norovirus_GVI.1c,31.132,15,0.00843434,0.0132099,0.0239375,1.44065,1544
Norovirus_GIV.1c,Norovirus_GVI.1d,27.9349,15,0.0219799,0.01196,0.0234595,1.36467,1544
Norovirus_GIV.1c,Norovirus_GVI.1e,27.9349,15,0.0219799,0.01196,0.0234595,1.36467,1544
Norovirus_GIV.1c,Norovirus_GVI.1f,27.3972,15,0.0256617,0.0138456,0.0238848,1.35147,1544
Norovirus_GIV.1c,Norovirus_GVI.1g,30.7491,15,0.00948915,0.0125836,0.0243702,1.43176,1543
Norovirus_GIV.1c,Norovirus_GVI.1h,31.4382,15,0.00767134,0.0134771,0.0240947,1.44772,1544
Norovirus_GIV.1c,Norovirus_GVI.1i,27.073,15,0.0281469,0.0118011,0.0220588,1.34345,1544
Norovirus_GIV.1c,Norovirus_GVI.1j,27.073,15,0.0281469,0.0118011,0.0220588,1.34345,1544
Norovirus_GIV.1c,Norovirus_GVII.1a,4.70794,7,0.695555,0.00383166,0.00564624,0.820099,1544
Norovirus_GIV.1c,Norovirus_GVIII.1a,19.012,14,0.164493,0.01022,0.0129534,1.16533,1544
Norovirus_GIV.1c,Norwalk-like_virus,26.4936,14,0.022386,0.0131622,0.015544,1.37565,1544
Norovirus_GIV.1d,Norovirus_GIV.1e,12.8082,13,0.462731,0.00828497,0.0145395,0.992597,1541
Norovirus_GIV.1d,Norovirus_GIV.1f,14.8568,14,0.388014,0.00922302,0.0151633,1.03015,1541
Norovirus_GIV.1d,Norovirus_GIV.1g,13.4012,14,0.495203,0.0088025,0.0128809,0.978381,1541
Norovirus_GIV.1d,Norovirus_GIV.1h,12.8082,13,0.462731,0.00828497,0.0145395,0.992597,1541
Norovirus_GIV.1d,Norovirus_GIV.1i,9.90166,14,0.769338,0.00737042,0.0144814,0.840988,1541
Norovirus_GIV.1d,Norovirus_GIV.1j,9.80433,14,0.776345,0.00767823,0.0145973,0.836845,1541
Norovirus_GIV.1d,Norovirus_GV.1a,10.5146,15,0.786186,0.0111646,0.0116084,0.83724,1541
Norovirus_GIV.1d,Norovirus_GV.1b,9.54111,13,0.73096,0.0101081,0.00705834,0.856698,1539
Norovirus_GIV.1d,Norovirus_GV.1c,8.6772,13,0.796863,0.0103353,0.0108728,0.816993,1539
Norovirus_GIV.1d,Norovirus_GV.1d,13.8923,15,0.533714,0.0128809,0.0134252,0.962368,1541
Norovirus_GIV.1d,Norovirus_GV.1e,10.8428,15,0.763658,0.010663,0.00966883,0.850207,1541
Norovirus_GIV.1d,Norovirus_GV.1f,11.0051,15,0.752231,0.0114991,0.0110889,0.856548,1541
Norovirus_GIV.1d,Norovirus_GV.1g,11.0051,15,0.752231,0.0114991,0.0110889,0.856548,1541
Norovirus_GIV.1d,Norovirus_GV.1h,10.5146,15,0.786186,0.0111646,0.0116084,0.83724,1541
Norovirus_GIV.1d,Norovirus_GV.1i,9.92459,15,0.824457,0.0105837,0.0105439,0.813412,1541
Norovirus_GIV.1d,Norovirus_GV.1j,9.92459,15,0.824457,0.0105837,0.0105439,0.813412,1541
Norovirus_GIV.1d,Norovirus_GVI.1a,14.3402,13,0.350327,0.0104031,0.0170953,1.05028,1541
Norovirus_GIV.1d,Norovirus_GVI.1b,10.0009,14,0.762117,0.00707898,0.0117167,0.845193,1541
Norovirus_GIV.1d,Norovirus_GVI.1c,15.0627,14,0.373885,0.0116987,0.0188078,1.03726,1541
Norovirus_GIV.1d,Norovirus_GVI.1d,9.07661,14,0.826112,0.00668114,0.0111268,0.805189,1541
Norovirus_GIV.1d,Norovirus_GVI.1e,9.07661,14,0.826112,0.00668114,0.0111268,0.805189,1541
Norovirus_GIV.1d,Norovirus_GVI.1f,14.3402,13,0.350327,0.0104031,0.0170953,1.05028,1541
Norovirus_GIV.1d,Norovirus_GVI.1g,14.1402,14,0.439323,0.0099479,0.0164935,1.00499,1541
Norovirus_GIV.1d,Norovirus_GVI.1h,15.0627,14,0.373885,0.0116987,0.0188078,1.03726,1541
Norovirus_GIV.1d,Norovirus_GVI.1i,8.84252,14,0.841005,0.00716766,0.0131398,0.794738,1541
Norovirus_GIV.1d,Norovirus_GVI.1j,8.84252,14,0.841005,0.00716766,0.0131398,0.794738,1541
Norovirus_GIV.1d,Norovirus_GVII.1a,21.8289,15,0.11237,0.0110365,0.0187006,1.20634,1535
Norovirus_GIV.1d,Norovirus_GVIII.1a,18.7686,13,0.130455,0.0117347,0.015493,1.20156,1541
Norovirus_GIV.1d,Norwalk-like_virus,16.6927,14,0.272921,0.0107024,0.0171691,1.09194,1541
Norovirus_GIV.1e,Norovirus_GIV.1f,7,6,0.320847,0.00232316,0.00364488,1.08012,1552
Norovirus_GIV.1e,Norovirus_GIV.1g,3.2,5,0.669183,0.00170474,0.00257732,0.8,1552
Norovirus_GIV.1e,Norovirus_GIV.1h,0,0,1,0,0,Nan,1552
Norovirus_GIV.1e,Norovirus_GIV.1i,9.64286,10,0.472365,0.00503238,0.00464633,0.981981,1552
Norovirus_GIV.1e,Norovirus_GIV.1j,11.5429,10,0.316815,0.0060786,0.00576306,1.07438,1552
Norovirus_GIV.1e,Norovirus_GV.1a,15.4382,15,0.420336,0.0115081,0.0185853,1.0145,1552
Norovirus_GIV.1e,Norovirus_GV.1b,15.7372,13,0.263611,0.0120871,0.0163724,1.10025,1550
Norovirus_GIV.1e,Norovirus_GV.1c,15.6275,13,0.269831,0.0117199,0.0179257,1.09641,1550
Norovirus_GIV.1e,Norovirus_GV.1d,16.0653,15,0.377726,0.0126427,0.019005,1.0349,1552
Norovirus_GIV.1e,Norovirus_GV.1e,13.8501,15,0.536924,0.0109914,0.0180182,0.960907,1552
Norovirus_GIV.1e,Norovirus_GV.1f,14.7471,15,0.469785,0.0113263,0.0185853,0.991533,1552
Norovirus_GIV.1e,Norovirus_GV.1g,14.9403,15,0.455726,0.0114539,0.0185853,0.998008,1552
Norovirus_GIV.1e,Norovirus_GV.1h,15.4382,15,0.420336,0.0115081,0.0185853,1.0145,1552
Norovirus_GIV.1e,Norovirus_GV.1i,14.5173,15,0.486711,0.0112158,0.0174565,0.983779,1552
Norovirus_GIV.1e,Norovirus_GV.1j,14.5173,15,0.486711,0.0112158,0.0174565,0.983779,1552
Norovirus_GIV.1e,Norovirus_GVI.1a,9,7,0.252656,0.00295269,0.00490707,1.13389,1552
Norovirus_GIV.1e,Norovirus_GVI.1b,10.6667,9,0.299251,0.00519475,0.00515464,1.08866,1552
Norovirus_GIV.1e,Norovirus_GVI.1c,16.1775,13,0.239678,0.00675779,0.0096003,1.11554,1552
Norovirus_GIV.1e,Norovirus_GVI.1d,8.11813,9,0.522287,0.00437006,0.004274,0.949744,1552
Norovirus_GIV.1e,Norovirus_GVI.1e,8.11813,9,0.522287,0.00437006,0.004274,0.949744,1552
Norovirus_GIV.1e,Norovirus_GVI.1f,9,7,0.252656,0.00295269,0.00490707,1.13389,1552
Norovirus_GIV.1e,Norovirus_GVI.1g,9.81472,11,0.547126,0.00482483,0.00735123,0.944588,1551
Norovirus_GIV.1e,Norovirus_GVI.1h,17.0061,13,0.199027,0.00726123,0.0104691,1.14375,1552
Norovirus_GIV.1e,Norovirus_GVI.1i,11.6429,10,0.309669,0.00576306,0.00437006,1.07902,1552
Norovirus_GIV.1e,Norovirus_GVI.1j,11.6429,10,0.309669,0.00576306,0.00437006,1.07902,1552
Norovirus_GIV.1e,Norovirus_GVII.1a,30.2113,15,0.0111821,0.013413,0.0260505,1.41918,1546
Norovirus_GIV.1e,Norovirus_GVIII.1a,19.1753,15,0.205899,0.0118283,0.0197758,1.13064,1552
Norovirus_GIV.1e,Norwalk-like_virus,12.4331,14,0.571566,0.0105481,0.0169497,0.942379,1552
Norovirus_GIV.1f,Norovirus_GIV.1g,5.53333,6,0.477437,0.00223202,0.00364488,0.960324,1552
Norovirus_GIV.1f,Norovirus_GIV.1h,7,6,0.320847,0.00232316,0.00364488,1.08012,1552
Norovirus_GIV.1f,Norovirus_GIV.1i,9.27778,9,0.412038,0.00503238,0.004274,1.01531,1552
Norovirus_GIV.1f,Norovirus_GIV.1j,11.197,9,0.262449,0.00621369,0.00604435,1.1154,1552
Norovirus_GIV.1f,Norovirus_GV.1a,14.4976,15,0.48817,0.0106266,0.0171929,0.983112,1552
Norovirus_GIV.1f,Norovirus_GV.1b,14.9427,13,0.310944,0.0113041,0.0161677,1.07212,1550
Norovirus_GIV.1f,Norovirus_GV.1c,14.8466,13,0.317027,0.0110245,0.0172633,1.06867,1550
Norovirus_GIV.1f,Norovirus_GV.1d,15.2029,15,0.436901,0.0117756,0.0171687,1.00674,1552
Norovirus_GIV.1f,Norovirus_GV.1e,13.4373,15,0.568557,0.0105874,0.0170717,0.946479,1552
Norovirus_GIV.1f,Norovirus_GV.1f,14.0938,15,0.518429,0.0106266,0.017385,0.969322,1552
Norovirus_GIV.1f,Norovirus_GV.1g,14.3478,15,0.49933,0.0108775,0.017385,0.978019,1552
Norovirus_GIV.1f,Norovirus_GV.1h,14.4976,15,0.48817,0.0106266,0.0171929,0.983112,1552
Norovirus_GIV.1f,Norovirus_GV.1i,13.9074,15,0.532566,0.0105481,0.0162749,0.96289,1552
Norovirus_GIV.1f,Norovirus_GV.1j,13.9074,15,0.532566,0.0105481,0.0162749,0.96289,1552
Norovirus_GIV.1f,Norovirus_GVI.1a,7.33333,6,0.291117,0.00223202,0.00203755,1.10554,1552
Norovirus_GIV.1f,Norovirus_GVI.1b,8.98788,9,0.438394,0.00486458,0.00681895,0.999326,1552
Norovirus_GIV.1f,Norovirus_GVI.1c,16.8923,13,0.204274,0.00594043,0.00624701,1.13992,1552
Norovirus_GIV.1f,Norovirus_GVI.1d,8.98095,9,0.439034,0.00446405,0.00669607,0.998941,1552
Norovirus_GIV.1f,Norovirus_GVI.1e,8.98095,9,0.439034,0.00446405,0.00669607,0.998941,1552
Norovirus_GIV.1f,Norovirus_GVI.1f,7.33333,6,0.291117,0.00223202,0.00203755,1.10554,1552
Norovirus_GIV.1f,Norovirus_GVI.1g,10.1421,10,0.428114,0.00604825,0.00916355,1.00708,1551
Norovirus_GIV.1f,Norovirus_GVI.1h,17.2923,13,0.186284,0.0061802,0.00705828,1.15333,1552
Norovirus_GIV.1f,Norovirus_GVI.1i,10.4778,9,0.313207,0.00515464,0.00352914,1.07898,1552
Norovirus_GIV.1f,Norovirus_GVI.1j,10.4778,9,0.313207,0.00515464,0.00352914,1.07898,1552
Norovirus_GIV.1f,Norovirus_GVII.1a,31.8169,15,0.00681776,0.013873,0.0263698,1.45641,1546
Norovirus_GIV.1f,Norovirus_GVIII.1a,16.4851,15,0.350563,0.0113079,0.0180182,1.04834,1552
Norovirus_GIV.1f,Norwalk-like_virus,11.97,14,0.608716,0.0100441,0.0146364,0.92466,1552
Norovirus_GIV.1g,Norovirus_GIV.1h,3.2,5,0.669183,0.00170474,0.00257732,0.8,1552
Norovirus_GIV.1g,Norovirus_GIV.1i,7.72381,10,0.655794,0.00422515,0.00417573,0.878852,1552
Norovirus_GIV.1g,Norovirus_GIV.1j,9.59683,10,0.476548,0.00527407,0.00539085,0.979634,1552
Norovirus_GIV.1g,Norovirus_GV.1a,16.3177,15,0.361258,0.0112158,0.0167773,1.043,1552
Norovirus_GIV.1g,Norovirus_GV.1b,17.4482,13,0.179615,0.0121729,0.0146552,1.15852,1550
Norovirus_GIV.1g,Norovirus_GV.1c,17.1275,13,0.193541,0.0118084,0.0163214,1.14782,1550
Norovirus_GIV.1g,Norovirus_GV.1d,17.0395,15,0.316506,0.0122423,0.0174802,1.06582,1552
Norovirus_GIV.1g,Norovirus_GV.1e,14.9723,15,0.453413,0.0107238,0.0163766,0.999077,1552
Norovirus_GIV.1g,Norovirus_GV.1f,15.7488,15,0.398942,0.0110292,0.0169252,1.02466,1552
Norovirus_GIV.1g,Norovirus_GV.1g,16.0773,15,0.376933,0.0112712,0.0169252,1.03529,1552
Norovirus_GIV.1g,Norovirus_GV.1h,16.3177,15,0.361258,0.0112158,0.0167773,1.043,1552
Norovirus_GIV.1g,Norovirus_GV.1i,15.6836,15,0.403384,0.0110292,0.0157565,1.02253,1552
Norovirus_GIV.1g,Norovirus_GV.1j,15.6836,15,0.403384,0.0110292,0.0157565,1.02253,1552
Norovirus_GIV.1g,Norovirus_GVI.1a,6.93333,7,0.435854,0.00302218,0.00515464,0.995227,1552
Norovirus_GIV.1g,Norovirus_GVI.1b,6.80952,9,0.656943,0.00391931,0.004274,0.869835,1552
Norovirus_GIV.1g,Norovirus_GVI.1c,14.815,13,0.319043,0.00624701,0.00883461,1.06753,1552
Norovirus_GIV.1g,Norovirus_GVI.1d,5.86667,9,0.753185,0.00328545,0.00364488,0.807373,1552
Norovirus_GIV.1g,Norovirus_GVI.1e,5.86667,9,0.753185,0.00328545,0.00364488,0.807373,1552
Norovirus_GIV.1g,Norovirus_GVI.1f,6.93333,7,0.435854,0.00302218,0.00515464,0.995227,1552
Norovirus_GIV.1g,Norovirus_GVI.1g,7.64835,11,0.744415,0.00473789,0.00800108,0.833849,1551
Norovirus_GIV.1g,Norovirus_GVI.1h,15.5103,13,0.27659,0.006665,0.0096864,1.09229,1552
Norovirus_GIV.1g,Norovirus_GVI.1i,8.08889,10,0.620155,0.0045561,0.00315656,0.899383,1552
Norovirus_GIV.1g,Norovirus_GVI.1j,8.08889,10,0.620155,0.0045561,0.00315656,0.899383,1552
Norovirus_GIV.1g,Norovirus_GVII.1a,31.8971,15,0.00664891,0.0138125,0.0257435,1.45824,1546
Norovirus_GIV.1g,Norovirus_GVIII.1a,14.6258,14,0.404201,0.0101878,0.0184057,1.02211,1552
Norovirus_GIV.1g,Norwalk-like_virus,9.16951,14,0.820041,0.00929266,0.0159138,0.809299,1552
Norovirus_GIV.1h,Norovirus_GIV.1i,9.64286,10,0.472365,0.00503238,0.00464633,0.981981,1552
Norovirus_GIV.1h,Norovirus_GIV.1j,11.5429,10,0.316815,0.0060786,0.00576306,1.07438,1552
Norovirus_GIV.1h,Norovirus_GV.1a,15.4382,15,0.420336,0.0115081,0.0185853,1.0145,1552
Norovirus_GIV.1h,Norovirus_GV.1b,15.7372,13,0.263611,0.0120871,0.0163724,1.10025,1550
Norovirus_GIV.1h,Norovirus_GV.1c,15.6275,13,0.269831,0.0117199,0.0179257,1.09641,1550
Norovirus_GIV.1h,Norovirus_GV.1d,16.0653,15,0.377726,0.0126427,0.019005,1.0349,1552
Norovirus_GIV.1h,Norovirus_GV.1e,13.8501,15,0.536924,0.0109914,0.0180182,0.960907,1552
Norovirus_GIV.1h,Norovirus_GV.1f,14.7471,15,0.469785,0.0113263,0.0185853,0.991533,1552
Norovirus_GIV.1h,Norovirus_GV.1g,14.9403,15,0.455726,0.0114539,0.0185853,0.998008,1552
Norovirus_GIV.1h,Norovirus_GV.1h,15.4382,15,0.420336,0.0115081,0.0185853,1.0145,1552
Norovirus_GIV.1h,Norovirus_GV.1i,14.5173,15,0.486711,0.0112158,0.0174565,0.983779,1552
Norovirus_GIV.1h,Norovirus_GV.1j,14.5173,15,0.486711,0.0112158,0.0174565,0.983779,1552
Norovirus_GIV.1h,Norovirus_GVI.1a,9,7,0.252656,0.00295269,0.00490707,1.13389,1552
Norovirus_GIV.1h,Norovirus_GVI.1b,10.6667,9,0.299251,0.00519475,0.00515464,1.08866,1552
Norovirus_GIV.1h,Norovirus_GVI.1c,16.1775,13,0.239678,0.00675779,0.0096003,1.11554,1552
Norovirus_GIV.1h,Norovirus_GVI.1d,8.11813,9,0.522287,0.00437006,0.004274,0.949744,1552
Norovirus_GIV.1h,Norovirus_GVI.1e,8.11813,9,0.522287,0.00437006,0.004274,0.949744,1552
Norovirus_GIV.1h,Norovirus_GVI.1f,9,7,0.252656,0.00295269,0.00490707,1.13389,1552
Norovirus_GIV.1h,Norovirus_GVI.1g,9.81472,11,0.547126,0.00482483,0.00735123,0.944588,1551
Norovirus_GIV.1h,Norovirus_GVI.1h,17.0061,13,0.199027,0.00726123,0.0104691,1.14375,1552
Norovirus_GIV.1h,Norovirus_GVI.1i,11.6429,10,0.309669,0.00576306,0.00437006,1.07902,1552
Norovirus_GIV.1h,Norovirus_GVI.1j,11.6429,10,0.309669,0.00576306,0.00437006,1.07902,1552
Norovirus_GIV.1h,Norovirus_GVII.1a,30.2113,15,0.0111821,0.013413,0.0260505,1.41918,1546
Norovirus_GIV.1h,Norovirus_GVIII.1a,19.1753,15,0.205899,0.0118283,0.0197758,1.13064,1552
Norovirus_GIV.1h,Norwalk-like_virus,12.4331,14,0.571566,0.0105481,0.0169497,0.942379,1552
Norovirus_GIV.1i,Norovirus_GIV.1j,2,1,0.157299,0.00128866,0.00182244,1.41421,1552
Norovirus_GIV.1i,Norovirus_GV.1a,12.4305,15,0.646196,0.00989838,0.016528,0.910329,1552
Norovirus_GIV.1i,Norovirus_GV.1b,12.928,13,0.453392,0.00995306,0.015376,0.997225,1550
Norovirus_GIV.1i,Norovirus_GV.1c,12.7472,13,0.467527,0.00976306,0.0172392,0.990227,1550
Norovirus_GIV.1i,Norovirus_GV.1d,13.4989,15,0.563818,0.0109346,0.0174327,0.948646,1552
Norovirus_GIV.1i,Norovirus_GV.1e,11.0799,15,0.746913,0.00955696,0.0164273,0.859451,1552
Norovirus_GIV.1i,Norovirus_GV.1f,11.9873,15,0.679991,0.00989838,0.0167773,0.893953,1552
Norovirus_GIV.1i,Norovirus_GV.1g,12.0087,15,0.678368,0.00987739,0.0167773,0.894753,1552
Norovirus_GIV.1i,Norovirus_GV.1h,12.4305,15,0.646196,0.00989838,0.016528,0.910329,1552
Norovirus_GIV.1i,Norovirus_GV.1i,11.5832,15,0.710261,0.00951342,0.0156772,0.878758,1552
Norovirus_GIV.1i,Norovirus_GV.1j,11.5832,15,0.710261,0.00951342,0.0156772,0.878758,1552
Norovirus_GIV.1i,Norovirus_GVI.1a,10.5304,12,0.569532,0.00417573,0.00437006,0.936768,1552
Norovirus_GIV.1i,Norovirus_GVI.1b,6.4,8,0.60252,0.00203755,0.00386598,0.894427,1552
Norovirus_GIV.1i,Norovirus_GVI.1c,10.5667,12,0.566374,0.00422515,0.00723259,0.938379,1552
Norovirus_GIV.1i,Norovirus_GVI.1d,4.2,8,0.838643,0.00249548,0.00482172,0.724569,1552
Norovirus_GIV.1i,Norovirus_GVI.1e,4.2,8,0.838643,0.00249548,0.00482172,0.724569,1552
Norovirus_GIV.1i,Norovirus_GVI.1f,10.5304,12,0.569532,0.00417573,0.00437006,0.936768,1552
Norovirus_GIV.1i,Norovirus_GVI.1g,6.87215,11,0.80934,0.00328757,0.00583842,0.790406,1551
Norovirus_GIV.1i,Norovirus_GVI.1h,11.4714,12,0.489006,0.00473484,0.0080991,0.977728,1552
Norovirus_GIV.1i,Norovirus_GVI.1i,2.33333,3,0.506165,0.00111601,0.00203755,0.881917,1552
Norovirus_GIV.1i,Norovirus_GVI.1j,2.33333,3,0.506165,0.00111601,0.00203755,0.881917,1552
Norovirus_GIV.1i,Norovirus_GVII.1a,30.9029,15,0.00905147,0.0130653,0.0248841,1.43534,1546
Norovirus_GIV.1i,Norovirus_GVIII.1a,13.8235,15,0.538958,0.00890482,0.0171687,0.959981,1552
Norovirus_GIV.1i,Norwalk-like_virus,6.9495,13,0.904735,0.00842571,0.0136074,0.731148,1552
Norovirus_GIV.1j,Norovirus_GV.1a,12.3944,15,0.648967,0.0100441,0.0169741,0.909006,1552
Norovirus_GIV.1j,Norovirus_GV.1b,12.7906,13,0.464115,0.0096989,0.015591,0.991913,1550
Norovirus_GIV.1j,Norovirus_GV.1c,12.7017,13,0.471108,0.00967742,0.0177625,0.98846,1550
Norovirus_GIV.1j,Norovirus_GV.1d,13.6728,15,0.550473,0.0112527,0.0182244,0.954737,1552
Norovirus_GIV.1j,Norovirus_GV.1e,11.1494,15,0.741931,0.00975048,0.0168268,0.862146,1552
Norovirus_GIV.1j,Norovirus_GV.1f,12.094,15,0.671902,0.0101674,0.017217,0.897923,1552
Norovirus_GIV.1j,Norovirus_GV.1g,12.0971,15,0.671663,0.0101059,0.017217,0.89804,1552
Norovirus_GIV.1j,Norovirus_GV.1h,12.3944,15,0.648967,0.0100441,0.0169741,0.909006,1552
Norovirus_GIV.1j,Norovirus_GV.1i,11.7259,15,0.699649,0.00979297,0.0161469,0.884152,1552
Norovirus_GIV.1j,Norovirus_GV.1j,11.7259,15,0.699649,0.00979297,0.0161469,0.884152,1552
Norovirus_GIV.1j,Norovirus_GVI.1a,12.2072,12,0.429188,0.00523456,0.00597527,1.0086,1552
Norovirus_GIV.1j,Norovirus_GVI.1b,6.34286,8,0.608886,0.00203755,0.00340947,0.890425,1552
Norovirus_GIV.1j,Norovirus_GVI.1c,11.5,12,0.486623,0.00477848,0.00859643,0.978945,1552
Norovirus_GIV.1j,Norovirus_GVI.1d,5.11111,8,0.745637,0.00257732,0.00482172,0.799305,1552
Norovirus_GIV.1j,Norovirus_GVI.1e,5.11111,8,0.745637,0.00257732,0.00482172,0.799305,1552
Norovirus_GIV.1j,Norovirus_GVI.1f,12.2072,12,0.429188,0.00523456,0.00597527,1.0086,1552
Norovirus_GIV.1j,Norovirus_GVI.1g,6.13089,11,0.864489,0.00273542,0.00455904,0.746561,1551
Norovirus_GIV.1j,Norovirus_GVI.1h,12.4048,12,0.413744,0.00523456,0.00942573,1.01673,1552
Norovirus_GIV.1j,Norovirus_GVI.1i,3.8,3,0.283886,0.002137,0.00352914,1.12546,1552
Norovirus_GIV.1j,Norovirus_GVI.1j,3.8,3,0.283886,0.002137,0.00352914,1.12546,1552
Norovirus_GIV.1j,Norovirus_GVII.1a,30.7626,15,0.00945016,0.0128555,0.0245114,1.43207,1546
Norovirus_GIV.1j,Norovirus_GVIII.1a,13.0009,15,0.602231,0.00897448,0.0174088,0.930981,1552
Norovirus_GIV.1j,Norwalk-like_virus,6.66205,13,0.918718,0.00869249,0.0139092,0.715867,1552
Norovirus_GV.1a,Norovirus_GV.1b,13.8882,13,0.381768,0.0117731,0.00816072,1.0336,1550
Norovirus_GV.1a,Norovirus_GV.1c,14.4505,13,0.342898,0.011577,0.00800624,1.05431,1550
Norovirus_GV.1a,Norovirus_GV.1d,8.4,9,0.494392,0.00273366,0.00446405,0.966092,1552
Norovirus_GV.1a,Norovirus_GV.1e,5.66667,9,0.77276,0.00203755,0.00302218,0.793492,1552
Norovirus_GV.1a,Norovirus_GV.1f,3.66667,7,0.81727,0.00144077,0.00182244,0.723747,1552
Norovirus_GV.1a,Norovirus_GV.1g,3.66667,7,0.81727,0.00144077,0.00182244,0.723747,1552
Norovirus_GV.1a,Norovirus_GV.1h,0,0,1,0,0,Nan,1552
Norovirus_GV.1a,Norovirus_GV.1i,3.33333,6,0.765996,0.00128866,0.00182244,0.745356,1552
